Neg_to_Total_Words_norm,Pos_to_Total_Words_norm,Real_to_Total_Words_norm,Long_to_Total_Sentences_norm,C2,Y2,Y1
1.5295626389945582,0.9077107188414102,-0.9488064293407878,0.867315203241996,1.0,1.0,0.0
0.5190701093473928,0.5517455103095387,-0.2752732444341798,-1.361261111736509,1.0,1.0,0.0
-1.4504551717795497,-1.3679424585708968,-0.3808825601246439,-0.1418908224930574,1.0,1.0,0.0
0.43809976635062314,-1.4369233376160866,-0.08267832436750257,-0.6310277853167964,1.0,1.0,0.0
0.3265789832150777,-1.5328048369932057,0.07997945641643069,0.7631242443245417,1.0,1.0,0.0
0.13804778540852572,0.9937859527385738,-0.23461504868875416,-0.8080165997113139,1.0,1.0,1.0
-1.296112509864472,0.17967725423466469,-0.1680046355120379,-0.38990639212111794,1.0,1.0,0.0
-0.46374765322116,-1.7264433184896046,0.8427378599292933,0.11353250825963315,1.0,1.0,0.0
-0.8166750332920336,-0.5852179518649255,-0.5217744590912722,0.41524696450080734,0.0,1.0,0.0
1.0823297140415422,-0.9169292874269633,0.39754793880561146,0.3437789923112572,0.0,0.0,1.0
0.5398649698987937,-1.074173915906474,-0.26414252740057687,-1.6058052208016376,1.0,0.0,1.0
-0.035677250255870346,0.5545871784975971,-0.05717129273440009,-0.9735040484835155,1.0,0.0,0.0
-1.8964091238889746,-0.9023322604052287,-1.4587372090880408,1.750961633562779,1.0,1.0,0.0
0.8131369052896579,0.732391873370323,1.4054739495150794,-1.4245934538602778,1.0,1.0,1.0
-0.3177686553415365,-0.5256334181982588,0.5982900058943901,0.26360033551131046,0.0,0.0,1.0
-0.2839219159419227,1.188683241371286,1.0539716121656482,-0.24533934376076388,1.0,1.0,0.0
-0.4942509334394931,0.05997072825207766,5.2092575935491216e-18,0.5615241795157118,1.0,1.0,1.0
1.2175307727016313,1.9442798288001788,-0.6896472244487422,1.6164163789522246,1.0,1.0,0.0
0.5941866742160541,-0.20592634927104753,-0.6987207819598261,-1.7777518460196475,0.0,1.0,0.0
0.5807871116448131,-0.10011336485825324,-1.4212558099320498,1.7133146880861392,1.0,1.0,1.0
-1.282530357316851,-0.76333704665688,0.39326632052932126,-0.6153329988772396,1.0,1.0,0.0
0.41120951990255683,-0.541072205694741,1.1793119830422745,-0.1728679074726648,0.0,1.0,1.0
1.472980824890031,1.161228929633352,-1.0338373362821145,-0.9823636961056088,1.0,1.0,1.0
0.6472390493326878,0.3900242054227144,0.8587586261234756,-7.566446654630099e-16,1.0,1.0,1.0
-0.1835589200583527,0.535077361540149,-1.4591838517484061,1.4688807343236245,1.0,1.0,0.0
0.2807993966646782,0.9780095669232741,-0.28678978841634206,0.5550677349997691,1.0,0.0,1.0
1.2013575071650175,-0.9469139996519597,-0.7040823866140666,0.21890132914249746,1.0,1.0,1.0
0.8401464989948542,-1.5937931347479715,0.7468480342363317,-0.04224933051326103,1.0,1.0,1.0
0.11328083053581336,0.16345640077678936,-0.7100612911517058,-0.8882910605731209,0.0,1.0,0.0
-0.13496750688750503,-1.3248680845636978,0.502731008002678,-0.07771310385831913,1.0,0.0,1.0
-1.2062168235854258,-0.38157032126866863,5.2092575935491216e-18,-1.795165479996234,1.0,0.0,0.0
-0.7780389990390364,0.9974732772634823,-1.191375239209623,-1.8980730559124899,0.0,1.0,0.0
-1.604912422274214,0.7730946962020404,-1.4591838517484061,-7.566446654630099e-16,1.0,1.0,0.0
0.9079277367418365,-1.4445215047059088,-1.4506557006751886,-1.6158699559047085,0.0,0.0,0.0
-0.07907625099100199,-1.8394678061299745,1.4814703408356424,-1.2669812107856937,0.0,1.0,0.0
0.8248385615065786,0.5690612800131147,0.3167753660496714,-0.23517104377695722,1.0,0.0,1.0
-0.39092680108891853,0.6460361859755839,0.6462694356280446,0.858704143759802,1.0,1.0,0.0
-1.4318845222282761,-1.857007484021889,-0.12715599272440442,-1.782668908375388,0.0,1.0,0.0
0.10503492364076387,0.25857174712939635,0.31263596083365974,0.02285842678064927,1.0,1.0,1.0
-0.07532470747798153,-1.0350829567280655,-0.13012838001951446,0.6344144896370917,1.0,1.0,0.0
0.42542085587760053,1.3959332452977735,-0.08650922602661676,-0.30259527413105003,1.0,0.0,0.0
0.7931722081595161,-0.413482801922541,1.1672825934835047,0.3409445804604278,1.0,1.0,0.0
0.0041649707994399696,0.22579338593258913,-0.6910367791469781,-0.16844439797885416,1.0,0.0,0.0
-0.4108178994847787,-0.4425877195304715,-1.4591838517484061,1.2983868015732152,1.0,1.0,1.0
-0.0108619953323447,0.02924911680392717,0.3474293014590112,1.1748530418918126,1.0,0.0,1.0
7.397145782839753e-16,0.19568549878538818,0.11766793158992112,-0.2738472233508315,1.0,0.0,1.0
0.10331627282695226,-1.4280065554106993,-1.4089138141864395,-0.3347579466885399,1.0,0.0,0.0
0.9725219113238636,-0.5758237195245133,0.3277460468902153,0.3536216411664293,1.0,1.0,1.0
-0.008600263033729275,-0.5138609426789774,-0.8655738662416623,-1.1959207994148295,1.0,1.0,0.0
0.26970170293248447,1.0197636492102147,0.6297234088918133,0.9798793698449823,0.0,1.0,1.0
7.397145782839753e-16,1.79322532238255,0.2852624144260871,0.00610349540378977,1.0,0.0,1.0
1.0678409941340603,-0.01645442320519053,-0.06252990461014614,0.5830871556447154,1.0,1.0,1.0
0.2945353643096393,0.14868123155657056,-0.416383968519987,-7.566446654630099e-16,0.0,1.0,1.0
0.9489626989204839,1.3866432799643325,-1.3058686153671708,-0.9625884215659146,1.0,1.0,0.0
-0.923442304099344,0.7528857714086836,0.7252156096530058,1.5477025576235868,1.0,1.0,1.0
-0.4424153021762576,1.8690947022272795,-0.08183803499819296,0.7239521543920592,1.0,0.0,0.0
1.9631084326912902,0.6978230534643808,0.4027289568094208,0.44229660985653957,1.0,1.0,0.0
0.027923660835984465,0.7190200266909342,0.23656948519734552,-1.2100092983648794,1.0,1.0,0.0
0.08434998708676926,1.8968145476437441,-0.35630718347389423,0.5425552456277901,1.0,1.0,0.0
1.5969129650717393,0.5029479187415826,1.05366416842964,0.9396880979611058,1.0,1.0,1.0
0.26887703497471466,-1.4327647736214946,-0.25303357791932346,-0.7391294765290103,1.0,1.0,0.0
7.397145782839753e-16,0.7123788642716166,5.2092575935491216e-18,1.597991353720937,1.0,0.0,1.0
-1.5526869616944168,0.6024058346824789,-1.24109107824291,0.8252653179958385,1.0,0.0,1.0
-0.2879094680160915,0.41586502198631786,-1.1806249993218054,-1.1027094283245127,1.0,1.0,1.0
0.594040899203848,-0.3341979239785509,-0.08083658809143415,-0.9071430696407571,1.0,0.0,0.0
0.6499485869092507,-0.5657444382068194,1.2908313841926906,-0.7752134705348886,1.0,1.0,0.0
0.22433729235417696,0.6742269401713242,-0.04633119430705462,-0.19441346961236966,1.0,1.0,1.0
1.2156983250600129,-0.48236068052857367,-0.7798205819126726,0.30457290492866324,1.0,1.0,1.0
-0.1368099704032495,-0.150624750491622,1.0636304646998236,-0.4815890722646391,0.0,1.0,1.0
-0.4237576026202037,1.3076431891140932,0.18251478984588052,-0.5899184193226967,1.0,1.0,1.0
0.14269749933580114,0.29612990600071626,1.0034726682266963,-0.14784151282278302,1.0,1.0,0.0
-0.020444404312083105,1.7737451692362018,-0.48574162788949765,-1.4275120721087762,1.0,1.0,0.0
0.14716156855309212,-1.655604521151426,-0.688703788046784,0.3724302780231215,1.0,1.0,0.0
0.9907248042269222,-0.6536762692182899,-0.5418499446065079,0.1422368356554387,0.0,0.0,0.0
7.397145782839753e-16,-0.22029627862874823,1.5267211531353624,-0.29430948472165125,1.0,1.0,0.0
1.0720751312648276,-1.1213367810221095,1.0868043073067744,1.1892234463523588,1.0,1.0,1.0
-0.39963223022669303,-0.9683700798960799,-0.2644138229665828,0.2105989025891786,1.0,0.0,0.0
-1.2628249543887426,-0.8470368608129573,-0.42442862533294345,-1.1493974001540765,1.0,0.0,0.0
0.03887757579242163,-0.38904745787514505,-0.7142029171349482,-0.683071695440642,1.0,1.0,0.0
-0.2270499727064683,-1.8212601639699173,0.12771159347970057,-0.8684774132129324,0.0,1.0,1.0
0.8076707117991625,-1.2416306250410079,-0.3611873647388798,-0.6224917319175102,1.0,0.0,1.0
0.669708058176282,1.2753334636808085,-0.9191559115570209,-0.24579558731008924,1.0,0.0,0.0
7.397145782839753e-16,1.2424079360614656e-15,-0.4709382693768594,0.03850006097046275,1.0,1.0,1.0
0.4826852774751549,0.6501914266973744,-0.2689677442880852,-1.1332716204103117,1.0,0.0,0.0
0.4028525362221301,-0.9387792881449549,5.2092575935491216e-18,-0.6998749259980083,1.0,0.0,1.0
0.09532326449378864,-0.27239078159243485,0.9458146401014581,-1.4728939799637795,0.0,0.0,1.0
0.5494370501636053,0.961484930686603,-1.0674118657083804,-0.03894484184546484,1.0,0.0,0.0
-0.46248902045865775,0.5391072260923713,0.5650592245471574,-0.008380701852257796,1.0,1.0,0.0
-0.14194083703610164,0.49481301355802504,0.47002895123960725,0.9578782407852897,1.0,1.0,1.0
-1.4882415930408897,-0.7023141538674404,0.18108075475376678,0.24290862514552788,1.0,1.0,0.0
-1.6355775616249777,-0.386563669972252,-1.4591838517484061,-0.1548320296634102,0.0,0.0,0.0
-1.0098819626634856,-0.7475617941486389,0.27312546951647887,-1.3968806070290047,1.0,1.0,0.0
0.5031370812584437,1.3797497715527722,-0.8652500564956206,-0.9393927143660107,1.0,1.0,1.0
-0.4145120159115296,0.8193007416702383,-0.9783247343284575,0.5296949514664889,1.0,1.0,0.0
0.11920087677240927,-1.2861785913058752,-0.9152552101122047,0.013421826648951075,1.0,1.0,1.0
-1.1492540989699815,-0.295954461781956,-0.46215213289878904,0.4230031412921565,1.0,1.0,0.0
-0.3683197577798873,1.6567629171575502,0.04623132488447442,-0.8454155266590876,1.0,1.0,0.0
7.397145782839753e-16,1.1160983755545748,0.3865695217228059,1.6989605390000035,1.0,1.0,0.0
-0.8010968389704455,-0.766089837749034,-1.227539214069116,0.3437789923112572,1.0,1.0,0.0
7.397145782839753e-16,0.11806616728794661,1.7575344181359813,-1.4078794888156643,0.0,1.0,1.0
-1.4574317730016737,-0.0006609907513717541,-0.7661108253949216,0.2914958265229584,1.0,0.0,1.0
-0.8919980665586822,-0.4572500818566955,-0.15645100423911817,0.8652978090336853,0.0,0.0,1.0
-0.5445129656358924,-1.580055793560923,-0.18752877424191244,0.9653567840934909,1.0,1.0,0.0
-0.5913029297048658,0.9627501039301258,-0.19177048549703662,0.30980759056127954,1.0,1.0,0.0
0.4661980402927502,0.2343771688601735,-1.2473240323622148,-0.18978967029826108,1.0,0.0,0.0
7.397145782839753e-16,1.2424079360614656e-15,-0.7885009309512743,-7.566446654630099e-16,1.0,1.0,1.0
0.7048321921439872,1.7862890953815864,0.41866498235995875,-0.1734750558345617,1.0,1.0,1.0
0.8598630788699395,-0.4214901786365647,-0.15858766442612388,0.013189648755585,1.0,1.0,0.0
-0.20684712974298589,-0.7002821127761903,0.6817005749066251,-0.2892260239450405,1.0,1.0,0.0
-1.7466597348685848,-0.7596917287444432,-0.5927945168532648,-0.8248372278879621,1.0,1.0,0.0
-0.2415565851690051,-0.3352820743736435,5.2092575935491216e-18,1.3013126011446168,1.0,1.0,0.0
0.1605402463320078,1.2424079360614656e-15,-1.1993425404351663,1.0435437310902382,1.0,1.0,0.0
-0.7916120694801576,-0.5613294385726361,-1.446412508457024,-0.40589144876824307,1.0,0.0,0.0
-0.5293566306393843,-0.55511990817559,0.32829942600043843,0.8579107964621053,1.0,1.0,0.0
0.5955821703391029,-0.5958885936283526,-0.8609179204748794,1.381565782978127,0.0,0.0,1.0
-1.0403868420184934,-0.7985854910889942,-1.2430536892002189,-7.566446654630099e-16,1.0,1.0,0.0
7.397145782839753e-16,0.9784139014990905,-0.06059535161984552,1.923893894576142,1.0,1.0,0.0
1.250844689323411,1.9442798288001788,0.6354530807228044,-0.06237658678881275,1.0,0.0,1.0
-1.5098023931551563,-0.9471408816168821,-1.31262667320066,-0.31966902200496583,1.0,0.0,1.0
-0.1986630348590892,0.5448531613736798,-1.4164183632545717,-0.9562853854125729,1.0,1.0,0.0
-0.15122478658938832,-0.2856392764100993,1.1594636420513582,1.7094922779998727,1.0,1.0,1.0
1.6820570940560877,0.9443634800270627,-0.2087139992620231,-0.791502219795788,0.0,0.0,1.0
-0.8204676766184581,-0.13857569648566023,-0.24759584396398557,0.0754401712999795,1.0,0.0,0.0
0.9274186409873647,0.47965279822077367,0.3178998593944059,-0.3807114480320642,0.0,1.0,0.0
0.16471168667203812,1.9442798288001788,-0.5319782563470555,0.007141789113901441,1.0,1.0,1.0
-0.9883984001001247,-0.23984699290137346,0.6620188732383391,0.9972899621190396,1.0,0.0,1.0
0.2620448304307489,1.1623168942870776,-0.4859429471112644,-0.5894617767158629,1.0,0.0,1.0
-1.6664565314990505,-0.2937657368030783,5.2092575935491216e-18,1.2596734779760104,1.0,1.0,0.0
-1.0134305625340592,-0.07048870242772669,0.8217332583389677,-0.12231870399105031,1.0,1.0,0.0
-1.179830173721981,-0.7097238903996897,-0.3953579855334651,-0.3377395904882883,1.0,1.0,0.0
0.013799142551851065,-0.6654704467794106,5.2092575935491216e-18,-1.7820690053428787,1.0,0.0,1.0
0.6944326089375273,0.9832531761419389,-0.2961935112751032,0.32883705017923226,1.0,0.0,1.0
-1.6470381614864051,1.0675102436069361,0.9694181944755401,-0.8123686035093993,1.0,0.0,1.0
7.397145782839753e-16,-1.2212065268655665,-1.3118661523425585,-0.09750080580511451,1.0,1.0,0.0
0.015030857900062054,0.28377768971328415,1.8541717379044238,-0.18162819098001748,1.0,1.0,1.0
7.397145782839753e-16,1.660280294355171,5.2092575935491216e-18,1.9522013826945905,1.0,0.0,1.0
0.7908696496634781,0.6468278254348396,1.0914268416816373,0.19829147270727088,1.0,1.0,1.0
-0.5262132194024822,0.7052706634895999,1.643618902115011,-0.43158300708145314,1.0,1.0,1.0
-0.8948669143270594,0.5791397033635082,-1.4591838517484061,0.14736912296277646,1.0,0.0,0.0
-0.0572752903806345,-0.20308618918703644,0.22016878704171122,0.8389448376265513,1.0,1.0,1.0
-1.1649445427967688,-0.057662163842309516,-1.4591838517484061,1.7647803672721625,1.0,1.0,0.0
-0.8719362419856151,0.24610196560293582,-1.4591838517484061,1.8155728374913183,1.0,1.0,0.0
-0.2860859338420184,-0.6446738490633815,0.46013750420077965,-0.393679688754559,1.0,1.0,1.0
-0.2109089175388898,-0.5956359160877973,-1.3780724892498704,0.8273368901592363,1.0,1.0,1.0
-0.14087813368009525,-0.46617599102620877,-0.19159098790651613,0.24296884755200157,0.0,0.0,1.0
-1.5471828471415519,1.9442798288001788,0.9251040012658913,1.3388925645074774,1.0,1.0,1.0
0.32702221262354975,-1.277637891803584,0.18723705508497523,-0.10734398821959736,1.0,1.0,1.0
-0.036394827305310955,-0.30502864491415616,0.609060852711453,0.28431480903481104,1.0,1.0,1.0
-0.32719234628087507,1.0781078455708228,-1.4591838517484061,1.325140572284615,1.0,1.0,1.0
-0.3392166868270116,-0.37471272079847895,0.6142328977852916,-0.8694580915348418,1.0,1.0,0.0
-1.197403756493978,-1.1939161970585714,-0.5007659882691717,-0.1671667705869281,1.0,1.0,0.0
-1.9124893208629319,0.320738770672019,-1.0469387281724898,-1.159551585965858,1.0,1.0,1.0
0.5958453989338115,-1.8415746782690678,0.22649606939624398,-0.7972579286119594,1.0,1.0,1.0
-0.11805397058919712,-0.04245683053967183,-0.2087139992620231,-0.002160761288849367,1.0,0.0,1.0
1.2041503311136526,0.341771350303423,-0.2856703633370839,-0.31219740790069705,1.0,1.0,1.0
-0.07263080612259604,1.0793863555584309,1.591197952451082,1.021650750502498,0.0,0.0,1.0
0.635282942697753,-0.21939198369566937,-0.5245442287473995,0.4646540797636408,1.0,1.0,1.0
-0.14228321312547415,0.01359007841174965,-0.5479439627847773,-0.6296822418279805,1.0,1.0,0.0
0.3255974332091968,0.37714823373850376,-1.1461272294466416,1.252622289560649,1.0,0.0,1.0
-0.7015502762539524,1.9110047192513495,0.5063937312864921,-1.3696356704932433,1.0,1.0,0.0
-0.3387386723188357,0.09861397125959008,-0.26561159335186935,0.11477645305225981,1.0,1.0,0.0
0.2063817295362892,1.2424079360614656e-15,-1.4591838517484061,0.41009062350543984,1.0,0.0,1.0
-1.032524743170441,0.7869095743318169,1.7064320425426676,0.5268524857867962,1.0,1.0,0.0
1.3651601396829096,0.9458135795800776,0.3438992219902221,-0.7460951543668197,1.0,0.0,0.0
0.7648867176035365,0.4526132722323856,-0.5568627614108034,0.8528578625710158,0.0,0.0,1.0
-0.4241452985300263,-0.5665922432917226,-1.4467710242117084,-7.566446654630099e-16,1.0,1.0,0.0
0.5901693866213643,-0.24173581859463952,0.4221498330697243,0.3517757381343345,1.0,1.0,0.0
-1.0964903394968444,0.17705054277613128,0.28637611899895155,-0.133526919420299,1.0,1.0,0.0
-0.13221712755268944,-0.6759612735872345,-0.8877494367716562,-0.20868966082451315,1.0,1.0,1.0
0.1820812754331832,0.6371894359593885,-0.7727379875398654,-7.566446654630099e-16,1.0,1.0,0.0
0.2163472059337518,-0.2511706840353029,-0.7041035850887023,0.5425552456277901,1.0,1.0,1.0
0.1956854253015323,0.6370952584868314,-1.4591838517484061,0.6184309811794734,0.0,1.0,1.0
0.2695098678132651,0.48609352574547693,0.9038716967895469,-0.9880791891323778,1.0,0.0,0.0
-0.13669530186427564,0.32375978979793535,0.13896178372369009,-1.3503530730197548,1.0,1.0,0.0
-0.5571371387912673,-0.3419689287722451,-1.4168161222348685,1.6133821586555699,1.0,1.0,0.0
0.5946576914733127,-0.27235173032165433,-1.0188694499125266,-7.566446654630099e-16,1.0,0.0,1.0
1.5815473005850376,0.782495620152639,1.3240325826569492,1.336553051716213,1.0,1.0,1.0
0.8169931514503055,0.3950435072834574,-0.20926909377562325,1.5992485736233695,1.0,1.0,0.0
-0.4372669491681136,-0.27531719213611294,0.7493935083132929,-0.7212061809421209,1.0,0.0,1.0
7.397145782839753e-16,-1.6109330218791884,-1.4007590565856134,1.3036544448344844,1.0,1.0,0.0
-0.10680536584028458,0.37544675802794336,0.4621123823884233,0.4099053582996735,1.0,0.0,0.0
0.14006267271381778,0.6484915417012511,-0.4571030208410809,0.5141586380111436,0.0,1.0,0.0
-0.4713872110439514,0.5384104573870244,0.34254900246685577,-0.9518771433581584,1.0,1.0,1.0
-1.3423201932897093,-0.19112975672924934,-0.10196292354384977,-0.35429201720783593,0.0,0.0,1.0
-0.04906671390519842,0.1963569524220451,-0.33798678589118936,1.06038533739574,1.0,1.0,0.0
0.8302165068915334,0.3671927464673469,0.26172234365526353,-1.4794400077625258,1.0,1.0,0.0
0.07426543611457054,0.8186099938027047,0.01371565790514623,-7.566446654630099e-16,1.0,0.0,1.0
-0.5449954951358993,1.9442798288001788,0.4953703127031652,-0.2284537598389181,1.0,1.0,0.0
-1.1502867799494725,0.6981199584351896,-0.20472369638916885,-0.6768762185956798,1.0,0.0,1.0
1.711556525708129,1.538904014068146,-0.5480009791864735,-0.6302551829264439,1.0,1.0,1.0
-1.4685323216359694,-0.9635077292595258,0.7481859192134247,1.102083759729899,1.0,0.0,1.0
0.289122305086881,-0.4417420459887489,-1.3313542539444765,0.06833189842977351,1.0,1.0,0.0
-0.6791209940495069,0.5989324546539674,-1.4591838517484061,1.6264943249375428,1.0,1.0,1.0
1.0504678967076977,0.43168308523853555,0.3559392130314399,0.7451129567425211,1.0,1.0,1.0
1.438311420970195,0.4953990690804484,0.8442504851598196,-1.320465046935846,1.0,0.0,1.0
0.04478554352987252,1.9442798288001788,0.1550629028644953,-0.371610242946698,1.0,1.0,0.0
1.3545449534176384,1.2242199405547203,-0.3746768462492215,0.3183769360432728,0.0,0.0,1.0
0.4415245698425532,-0.6044360221608631,0.8126903309923386,1.3110195182727626,1.0,0.0,1.0
1.0853126968940234,0.3159828231101017,-0.4990300432962116,-0.14448211250361184,1.0,0.0,1.0
0.4488253898669479,0.26037499831629507,-0.2950356488930141,0.08839925610630552,1.0,0.0,1.0
-0.8974789598273618,0.04634403053668651,0.19574533158928858,0.5819916986172308,1.0,0.0,1.0
-0.5082253785701399,0.9468203435762943,0.9915246207903919,-0.37974743575273157,1.0,1.0,0.0
1.2184423516631795,-0.23298063904588528,-0.27563974396779306,-1.5005413885454815,1.0,0.0,0.0
0.6787283237987025,0.9520155035218595,-0.5651010667374474,1.4386168028333444,0.0,1.0,1.0
1.3260656814987766,-0.9699180354243643,-0.27474140996620255,1.226458963456942,1.0,0.0,0.0
-0.7728303540239129,-0.026672209748412806,-0.054101713063042935,0.6237181656861317,0.0,1.0,1.0
0.675272700886007,-0.11153870663973027,0.1113135033075522,-0.8219553288570675,0.0,1.0,1.0
0.6694153458778414,0.5976423907545132,0.6433236405241933,-1.608560968466306,1.0,0.0,0.0
1.7313930690425505,-0.9899827091821262,0.2415026859728766,-1.5534595486175857,1.0,1.0,1.0
-0.3875695238869858,1.9442798288001788,1.1730100833793646,0.29771166962881523,1.0,1.0,1.0
0.8840130949141198,0.36956634056440263,0.8833411670239781,0.26360033551131046,1.0,1.0,0.0
7.397145782839753e-16,-0.27010537951851793,-0.9318591725149558,0.08983605975856145,1.0,1.0,0.0
